year_month,commit_count,additions,deletions,agg_loc,agg_complexity,agg_token_count,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing
2021-10,141,6682,1316,17669.0,2384.0,64743.0,0.2808491812281568,0.7184379828974834,0.7462946655234063
2021-11,55,36717,667,6518.0,970.0,26421.0,0.5283805158624609,0.6702858819510743,0.6861519167568928
2021-12,2,28,24,314.0,65.0,1345.0,0.5,0.0,0.875
2022-01,4,249,231,7788.0,1054.0,31343.0,0.436913696060038,0.0,0.0121951219512195
2022-02,6,403,37,502.0,39.0,1980.0,0.0348837209302325,0.8,0.8542227662178703
2022-03,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04,4,347,67,755.0,79.0,2113.0,0.0701754385964912,0.9578947368421052,0.8333333333333334
2022-05,21,1275,252,3757.0,509.0,14436.0,0.5005890301791345,0.6857550973413846,0.8157894736842105
2022-06,7,1396,887,570.0,88.0,2422.0,0.1948590381426202,0.427191543648624,0.6509121061359867
2022-07,18,812,224,10375.0,1664.0,45629.0,0.5626885369532427,0.4222215606890531,0.5521612288640154
